build,chr,posstart,posend,strand,gene
38,0,9842641,9842741,-1,Y_RNA
38,0,9860098,9871796,-1,RBMY2QP
38,0,9873804,9875984,1,TSPY20P
38,0,9904163,9906760,-1,TSPY5P
38,0,9925635,9927195,1,AC006987.4
38,0,9928019,9928137,-1,RNA5SP518
38,0,9928411,9928816,1,AC006987.5
38,0,9930484,9930602,-1,RNA5SP519
38,0,9935392,9936134,1,AC002365.1
38,0,9983602,10112518,1,WWC3
38,0,9992882,10006694,-1,WWC3-AS1
38,0,10007397,10007923,-1,AC006987.6
38,0,10009199,10010334,-1,AC006987.7
38,0,10011462,10011816,1,PCMTD1P1
38,0,10027986,10029907,-1,CDC27P2
38,0,10029262,10029363,1,Y_RNA
38,0,10033981,10034093,1,AC010970.1
38,0,10036113,10036711,-1,RNA18S5
38,0,10037764,10037915,1,RNA5-8SP6
38,0,10125024,10205700,1,CLCN4
38,0,10184638,10184739,-1,AC003666.1
38,0,10210379,10333363,1,RP6-1O2.1
38,0,10413350,10851773,-1,MID1
38,0,10550857,10550959,1,U6
38,0,10954131,10955226,-1,TAS2R7
38,0,10954131,10955226,-1,TAS2R7
38,0,10958650,10959892,-1,TAS2R8
38,0,10958650,10959892,-1,TAS2R8
38,0,10961736,10962767,-1,TAS2R9
38,0,10961736,10962767,-1,TAS2R9
38,0,10977559,11356160,-1,PRR4
38,0,10977559,11320498,-1,PRR4
38,0,10977916,10978957,-1,TAS2R10
38,0,10977916,10978957,-1,TAS2R10
38,0,10981960,11129258,-1,RP11-120D5.1
38,0,10983673,10984615,-1,RP11-144O23.8
38,0,10983673,10984615,-1,RP11-144O23.8
38,0,11047542,11048481,-1,TAS2R12
38,0,11047542,11048481,-1,TAS2R12
38,0,11047767,11049551,-1,RP11-144O23.18
38,0,11047767,11049551,-1,RP11-144O23.18
38,0,11060525,11062161,-1,TAS2R13
38,0,11060525,11062161,-1,TAS2R13
38,0,11081835,11084940,1,PRH2
38,0,11081835,11084940,1,PRH2
38,0,11090005,11356120,-1,TAS2R14
38,0,11090005,11320458,-1,TAS2R14
38,0,11117024,11117951,-1,TAS2R15
38,0,11117024,11117951,-1,TAS2R15
38,0,11129421,11141198,1,HCCS
38,0,11134212,11134313,-1,Y_RNA
38,0,11136239,11683821,-1,ARHGAP6
38,0,11138512,11139511,-1,TAS2R50
38,0,11138512,11139511,-1,TAS2R50
38,0,11149094,11150474,-1,TAS2R20
38,0,11149094,11150474,-1,TAS2R20
38,0,11174217,11175218,-1,TAS2R19
38,0,11174218,11175219,-1,TAS2R19
38,0,11182986,11184006,-1,TAS2R31
38,0,11183296,11184316,-1,TAS2R31
38,0,11200931,11201855,-1,TAS2R63P
38,0,11201237,11202161,-1,TAS2R63P
38,0,11213964,11214893,-1,TAS2R46
38,0,11216134,11217063,-1,TAS2R46
38,0,11229368,11231770,-1,TAS2R64P
38,0,11232340,11233269,-1,CH17-93H22.3
38,0,11243907,11244933,-1,TAS2R43
38,0,11245762,11246691,-1,CH17-93H22.2
38,0,11247178,11249469,1,AC242308.1
38,0,11249795,11249890,-1,RP11-673D15.7
38,0,11267953,11268873,-1,RP11-673D15.9
38,0,11281388,11282317,-1,RP11-673D15.8
38,0,11281895,11283582,-1,TAS2R30
38,0,11307670,11308579,-1,TAS2R18
38,0,11311533,11318881,1,AMELX
38,0,11311985,11312049,1,U6
38,0,11314975,11320238,-1,RP11-785H5.2
38,0,11317505,11319191,-1,TAS2R30
38,0,11320249,11320450,1,RP11-785H5.1
38,0,11336734,11336806,-1,MIR548AX
38,0,11343332,11344241,-1,TAS2R18
38,0,11347647,11347711,1,U6
38,0,11350637,11355900,-1,RP11-785H5.2
38,0,11352353,11354021,-1,AC002366.3
38,0,11355911,11356112,1,RP11-785H5.1
38,0,11722243,11723710,-1,GS1-590J6.2
38,0,11776278,11793870,1,MSL3
38,0,11831916,11888393,-1,TAMM41
38,0,11901147,11934567,1,AC090958.1
38,0,11922246,11922545,-1,AC090958.6
38,0,11943406,11944640,1,NUP210P2
38,0,11949922,11955708,1,AC090958.4
38,0,11953029,11954160,-1,AC090958.5
38,0,11996185,11996480,-1,Metazoa_SRP
38,0,12072943,12073045,-1,Y_RNA
38,0,12156585,12742642,1,FRMPD4
38,0,12166437,12166520,-1,AC002981.1
38,0,12167245,12167357,1,Y_RNA
38,0,12391286,12393252,-1,FRMPD4-AS1
38,0,12413876,12414286,-1,RPL17P49
38,0,12574969,12824618,1,RP11-308B16.1
38,0,12632122,12632316,-1,7SK
38,0,12809474,12842341,1,PRPS2
38,0,12843959,12844952,1,PSMA6P2
38,0,12862984,12863549,-1,MRPL35P4
38,0,12885202,12908499,1,TLR7
38,0,12920936,12926452,-1,TLR8-AS1
38,0,12924739,12941288,1,TLR8
38,0,12993227,12995346,1,TMSB4X
38,0,13053737,13062801,-1,FAM9C
38,0,13111779,13112692,1,RP11-791M20.1
38,0,13284167,13321571,-1,GS1-600G8.5
38,0,13328771,13338052,1,GS1-600G8.3
38,0,13336770,13338518,-1,ATXN3L
38,0,13340359,13340440,-1,AC134878.2
38,0,13340551,13340633,-1,AC134878.1
38,0,13346056,13347986,1,GS1-600G8.4
38,0,13353360,13391753,1,RP11-142G7.2
38,0,13395307,13421138,1,RP11-1L9.1
38,0,13396854,13397459,-1,GPX1P1
38,0,13462594,13463857,1,RP11-886I11.1
38,0,13470597,13471863,1,RP11-886I11.2
38,0,13477233,13478499,1,RP11-886I11.3
38,0,13488005,13489271,1,RP11-886I11.4
38,0,13496241,13524717,-1,AC134882.1
38,0,13587724,13651694,1,EGFL6
38,0,13592865,13593182,1,RPL30P15
38,0,13614355,13614667,1,7SK
38,0,13671225,13700083,1,TCEANC
38,0,13707244,13728625,1,RAB9A
38,0,13730363,13752754,-1,TRAPPC2
38,0,13752832,13787480,1,OFD1
38,0,13785519,13785984,1,GS1-526D21.5
38,0,13789150,13956757,-1,GPM6B
38,0,13901758,13903233,-1,RCC2P1
38,0,13947443,13947512,-1,AC011293.1
38,0,13973512,13982023,1,RP1-122K4.2
38,0,13984236,14289351,1,SPON1
38,0,13998185,14006939,-1,RP1-122K4.3
38,0,14026398,14048012,-1,GEMIN8
38,0,14043242,14044475,-1,ASS1P6
38,0,14077914,14108092,1,MXRA5P1
38,0,14093910,14094010,-1,AC003035.1
38,0,14156533,14156647,1,5S_rRNA
38,0,14262325,14263544,1,GS1-257G1.1
38,0,14284393,14295238,-1,RP11-21L19.1
38,0,14299511,14386053,-1,RRAS2
38,0,14365457,14366162,1,RPS24P1
38,0,14373025,14378737,-1,ARSFP1
38,0,14394177,14394465,1,Metazoa_SRP
38,0,14442350,14443562,1,FAM8A4P
38,0,14460540,14468218,1,ARSEP1
38,0,14465804,14468226,1,AC002992.4
38,0,14474827,14499123,1,ARSDP1
38,0,14475147,14532255,-1,GYG2P1
38,0,14482123,14482230,1,AC002992.1
38,0,14547420,14749934,1,GLRA2
38,0,14551845,14619171,-1,XGPY
38,0,14649708,14656818,1,SHROOM2P1
38,0,14665269,14892350,1,PDE3B
38,0,14730915,14746333,-1,MED14P1
38,0,14774265,14804162,1,TTTY15
38,0,14783097,14783239,-1,AC003658.1
38,0,14813160,14972764,1,USP9Y
38,0,14852707,14853442,1,NPM1P9
38,0,14861529,14891191,-1,FANCB
38,0,14891563,14940449,1,MOSPD2
38,0,14899553,14913798,-1,CYP2R1
38,0,14913906,14915763,-1,CDY4P
38,0,14929064,14929532,1,CALCP
38,0,14988217,14993851,-1,CALCA
38,0,14996081,14996585,-1,RP13-928P6.3
38,0,15009217,15010240,-1,RP11-7O20.4
38,0,15016019,15032390,1,DDX3Y
38,0,15042075,15060090,-1,CASKP1
38,0,15135563,15135890,-1,RP11-699A7.1
38,0,15195704,15207719,1,SFPQP1
38,0,15252900,15288589,-1,ASB9
38,0,15265842,15274125,-1,TAB3P1
38,0,15298053,15333778,-1,ASB11
38,0,15337573,15353676,-1,PIGA
38,0,15342765,15343320,1,DPPA2P1
38,0,15360259,15592553,-1,UTY
38,0,15363713,15402498,-1,FIGF
38,0,15398518,15399258,1,PSMA6P1
38,0,15402921,15511687,-1,PIR
38,0,15482369,15574652,1,BMX
38,0,15579156,15620271,-1,ACE2
38,0,15621004,15639607,1,GS1-594A7.3
38,0,15645441,15683154,-1,TMEM27
38,0,15664290,15664998,-1,GS1-594A7.5
38,0,15693055,15721472,1,CA5BP1
38,0,15706953,15805747,1,CA5B
38,0,15734331,15734469,1,SNORA7
38,0,15779840,15779936,-1,AC006371.1
38,0,15801328,15802658,-1,CA5B-AS1
38,0,15808595,15841383,1,ZRSR2
38,0,15815447,15817904,1,TMSB4Y
38,0,15843929,15873054,-1,AP1S2
38,0,15863536,16027704,1,KALP
38,0,15863673,15970474,1,AC006370.2
38,0,15934312,15934426,-1,RNU5F-7P
38,0,15935671,15936754,1,SETP15
38,0,16097652,16098393,-1,VCY1B
38,0,16141679,16171144,1,GRPR
38,0,16168097,16168838,1,VCY
38,0,16171064,16188992,-1,RP11-431J24.2
38,0,16185604,16189587,1,MAGEB17
38,0,16192955,16198480,1,PNPLA4P1
38,0,16216551,16217412,-1,RPL6P30
38,0,16316513,16316597,1,AC078993.1
38,0,16364065,16364171,-1,AC010723.2
38,0,16388092,16389369,-1,AC010723.1
38,0,16393759,16393855,1,AC073597.1
38,0,16492465,16493463,-1,RP11-759L5.2
38,0,16557262,16557562,-1,Metazoa_SRP
38,0,16606126,16731059,-1,CTPS2
38,0,16634518,16957530,1,NLGN4Y
38,0,16645135,16645208,-1,MIR548AM
38,0,16668281,16672793,1,S100G
38,0,16737755,16783459,1,SYAP1
38,0,16750976,16752238,1,AGKP1
38,0,16785967,16786028,1,RNU7-56P
38,0,16804550,16862642,1,TXLNG
38,0,16821356,16821476,1,CTD-2542O7.2
38,0,16857406,16888537,-1,RBBP7
38,0,16893269,16893390,-1,RNU4-6P
38,0,16905522,16915913,-1,NLGN4Y-AS1
38,0,16915774,16916644,-1,RP11-716A19.3
38,0,16930338,16930440,-1,Y_RNA
38,0,16964814,17171395,1,REPS2
38,0,17019778,17019948,1,MED13P1
38,0,17053427,17053630,-1,CYCSP46
38,0,17053629,17053709,1,AC006989.2
38,0,17062503,17062634,-1,SNORA16
38,0,17117905,17118362,-1,CBX1P2
38,0,17300760,17301216,1,CBX1P4
38,0,17376053,17376156,1,snoU13
38,0,17393543,17754114,1,NHS
38,0,17444004,17444077,1,MIR4768
38,0,17460542,17567954,-1,HDHD1P1
38,0,17546558,17605281,1,RP1-60N8.1
38,0,17570470,17575508,-1,NHS-AS1
38,0,17619361,17620211,1,RP11-390B4.4
38,0,17631958,17659376,-1,PTPLA
38,0,17659096,17705211,1,STSP1
38,0,17683283,17685877,-1,RP11-390B4.5
38,0,17686124,17757913,1,STAM
38,0,17721187,17721296,1,snoR442
38,0,17723459,17723811,-1,RP3-389A20.5
38,0,17737708,17742231,-1,RP11-390B4.3
38,0,17755588,17773105,1,SCML1
38,0,17787125,17787518,-1,RP3-389A20.2
38,0,17794251,17842867,1,TMEM236
38,0,17795253,17795683,-1,RP5-905G11.5
38,0,17818171,17879457,-1,RAI2
38,0,17819784,17855852,-1,RP3-389A20.4
38,0,17823227,17823372,1,AL035045.2
38,0,17851343,17953161,1,MRC1
38,0,17853225,17858989,1,RP5-905G11.4
38,0,17874023,17874820,-1,RP5-905G11.3
38,0,17887106,17887192,1,hsa-mir-511-2
38,0,17904886,17907470,-1,RP11-457D2.3
38,0,17951469,17952943,1,RP1-272E8.1
38,0,17988317,18122764,-1,RP3-410B11.1
38,0,17993891,18085286,1,SLC39A12
38,0,18174646,18174709,1,AC017020.1
38,0,18181051,18239024,-1,BEND2
38,0,18250128,18250259,-1,SNORA20
38,0,18257434,18372847,-1,SCML2
38,0,18359336,18359466,1,TMSB10P2
38,0,18360815,18360921,1,U6
38,0,18398127,18398238,-1,AC053516.1
38,0,18414114,18414215,-1,Y_RNA
38,0,18443703,18671749,1,CDKL5
38,0,18448163,18448269,-1,U6
38,0,18553199,18554240,1,GJA6P
38,0,18658030,18690229,-1,RS1
38,0,18694029,18846039,1,PPEF1
38,0,18706762,18709723,-1,PPEF1-AS1
38,0,18856827,18857570,-1,RP3-499B10.3
38,0,18881682,18881826,-1,AL096700.1
38,0,18883889,18884672,1,HAUS1P2
38,0,18908414,18912615,1,PHKA2-AS1
38,0,18910418,19002716,-1,PHKA2
38,0,18933365,18933653,-1,Metazoa_SRP
38,0,19007427,19140755,-1,GPR64
38,0,19304706,19305532,1,SURF6P1
38,0,19362011,19379823,1,PDHA1
38,0,19378174,19533379,-1,MAP3K15
38,0,19394892,19394993,1,Y_RNA
38,0,19552093,19905719,-1,SH3KBP1
38,0,19612838,19628621,1,FAM41AY1
38,0,19628716,19630918,-1,TUBB1P2
38,0,19664680,19691634,-1,FAM224B
38,0,19669744,19669856,1,RNA5SP520
38,0,19671654,19671769,1,RNA5SP521
38,0,19722511,19722902,1,AC068704.1
38,0,19733139,19737712,-1,KIAA0664P1
38,0,19734941,19735035,-1,AC068704.2
38,0,19740393,19741282,1,TAF9P1
38,0,19833478,19835057,1,CDY5P
38,0,19838632,19838960,1,AC007742.3
38,0,19841408,19856476,-1,PRYP1
38,0,19868881,19870005,-1,ACTG1P2
38,0,19880862,19889280,-1,AC007742.7
38,0,19894090,19896695,1,USP9YP23
38,0,19900195,19901364,-1,USP9YP27
38,0,19900883,19901042,-1,U1
38,0,19909863,19912576,-1,AC007742.8
38,0,19921687,19937209,1,OFD1P1Y
38,0,19930978,19988416,-1,CXorf23
38,0,19931267,19934282,-1,RP11-24O6.2
38,0,19949081,19949408,-1,TCEB1P6
38,0,19989290,19992100,-1,CDY2B
38,0,19993979,19995588,-1,CDY6P
38,0,20003176,20003277,-1,Y_RNA
38,0,20020635,20022686,1,USP9YP7
38,0,20024579,20033510,-1,USP9YP6
38,0,20024831,20135035,-1,MAP7D2
38,0,20035206,20035305,-1,MIR23C
38,0,20063469,20065380,1,CDY7P
38,0,20096229,20105140,1,USP9YP34
38,0,20107081,20109132,-1,USP9YP32
38,0,20134179,20135788,1,CDY8P
38,0,20137667,20140477,1,CDY2A
38,0,20142636,20159962,-1,EIF1AX
38,0,20154184,20154253,-1,snoU2-30
38,0,20154424,20154503,-1,snoU2_19
38,0,20158086,20158562,1,EIF1AX-AS1
38,0,20168029,20285523,-1,RPS6KA3
38,0,20188803,20237885,1,ZNF90
38,0,20230369,20230696,1,TCEB1P12
38,0,20235853,20236293,1,CTC-260E6.2
38,0,20236186,20349269,-1,CTC-260E6.6
38,0,20242567,20258088,-1,OFD1P2Y
38,0,20242703,20262717,-1,CTC-260E6.9
38,0,20267200,20269988,1,TRAPPC2P8
38,0,20278023,20308911,1,ZNF486
38,0,20278413,20279581,1,USP9YP15
38,0,20278734,20278893,1,U1
38,0,20283081,20285685,-1,USP9YP16
38,0,20285822,20287872,-1,CTC-260E6.8
38,0,20290496,20298913,1,AC024183.3
38,0,20309770,20310894,1,ACTG1P11
38,0,20317653,20317763,-1,CTC-260E6.7
38,0,20323252,20338370,1,PRYP2
38,0,20340818,20341146,-1,TCEB1P26
38,0,20344721,20346300,-1,CDY9P
38,0,20368529,20370227,1,AC078899.1
38,0,20413399,20413481,1,AC078899.5
38,0,20438493,20439381,-1,TAF9P2
38,0,20442064,20446647,1,KIAA0664P2
38,0,20444739,20444833,1,AC007241.1
38,0,20456873,20457264,-1,AC007241.3
38,0,20470226,20470549,1,7SK
38,0,20473327,20473432,-1,AC078899.4
38,0,20488139,20515096,1,FAM224A
38,0,20506764,20535765,-1,AC078899.2
38,0,20508009,20508124,-1,RNA5SP522
38,0,20509921,20510033,-1,RNA5SP523
38,0,20510081,20510163,-1,hsa-mir-1270-2
38,0,20548860,20551037,1,TUBB1P1
38,0,20551156,20566932,-1,FAM41AY2
38,0,20602683,20603011,1,TCEB1P13
38,0,20615036,20634023,-1,OFD1P4Y
38,0,20642973,20649286,1,USP9YP14
38,0,20648397,20648558,1,U1
38,0,20652801,20656181,-1,USP9YP5
38,0,20653626,20709584,1,AC022486.1
38,0,20655401,20676449,-1,ZNF737
38,0,20670463,20670954,1,XKRYP1
38,0,20691244,20691509,1,PRYP5
38,0,20694212,20694542,-1,TCEB1P7
38,0,20702866,20706014,1,USP9YP1
38,0,20708557,20750849,1,HSFY1
38,0,20735099,20772405,-1,ZNF626
38,0,20740303,20740446,1,GPM6BP1
38,0,20743092,20752407,-1,TTTY9B
38,0,20743949,20790963,-1,OFD1P5Y
38,0,20811557,20812165,1,RAB9AP4
38,0,20817406,20818076,-1,TRAPPC2P7
38,0,20835919,20901083,1,OFD1P6Y
38,0,20857729,20879339,1,CTD-2542C24.4
38,0,20891768,20901083,1,TTTY9A
38,0,20893326,20935621,-1,HSFY2
38,0,20903729,20903872,-1,GPM6BP2
38,0,20934594,20990548,-1,AC007379.5
38,0,20938165,20941313,-1,USP9YP2
38,0,20949636,20949966,1,TCEB1P14
38,0,20952595,20952937,-1,PRYP6
38,0,20959110,20990226,1,CTD-2626G11.1
38,0,20973224,20973715,-1,XKRYP2
38,0,20987993,20991373,1,USP9YP10
38,0,20988332,20988414,1,AC008463.1
38,0,20994888,21001199,-1,USP9YP28
38,0,20995615,20995776,-1,U1
38,0,20998050,21005050,1,CTD-2542C24.1
38,0,21010150,21029166,1,OFD1P7Y
38,0,21027635,21036574,-1,CTC-352P4.1
38,0,21033988,21034158,1,MTCYBP2
38,0,21034387,21239302,-1,TTTY14
38,0,21112510,21139919,1,ZNF85
38,0,21147061,21148284,1,ZNF839P1
38,0,21150279,21154362,1,KRT18P40
38,0,21154139,21154595,-1,CD24P4
38,0,21180869,21180973,-1,U6
38,0,21209842,21223406,1,ZNF430
38,0,21232755,21232861,1,U6
38,0,21279699,21320404,1,KCNJ12
38,0,21348145,21348751,-1,RP11-728E14.4
38,0,21359825,21363527,-1,RP11-728E14.3
38,0,21360746,21362301,1,RP11-728E14.2
38,0,21392536,21672813,1,CNKSR2
38,0,21407870,21408371,1,RP11-822E23.1
38,0,21422826,21424581,1,RP11-822E23.7
38,0,21428102,21477829,-1,C17orf51
38,0,21436286,21446098,1,RP11-822E23.2
38,0,21439940,21440412,-1,RP11-264P13.2
38,0,21455821,21456023,1,RP11-822E23.3
38,0,21477082,21477385,1,RP11-822E23.4
38,0,21481130,21481217,1,AC233702.1
38,0,21489455,21490459,1,GAPDHP19
38,0,21496106,21497492,1,RP11-822E23.5
38,0,21517799,21544848,1,CH17-53B9.2
38,0,21549897,21550065,1,AC144838.2
38,0,21560488,21560940,-1,CH17-53B9.3
38,0,21581190,21581281,1,AL928874.1
38,0,21581398,21581730,1,CH17-53B9.4
38,0,21595835,21607924,1,KCNJ18
38,0,21617317,21665039,-1,BCORP1
38,0,21673609,21676448,-1,KLHL34
38,0,21724090,21776281,-1,SMPX
38,0,21729199,21768160,1,TXLNG2P
38,0,21760074,21760643,1,RP11-576C2.1
38,0,21837956,21839341,1,RP11-420K14.1
38,0,21853827,21856492,-1,RP11-424G14.1
38,0,21857754,21903542,1,MBTPS2
38,0,21865751,21906825,-1,KDM5D
38,0,21874105,21876845,1,YY2
38,0,21889688,21889796,1,AC092364.1
38,0,21890825,21890926,1,Y_RNA
38,0,21911718,21920026,1,RP11-147O5.1
38,0,21915047,21959807,-1,ZNF100
38,0,21945292,21945364,1,AC092364.3
38,0,21958691,22025798,1,SMS
38,0,21999607,22028456,-1,ZNF43
38,0,22050559,22269427,1,PHEX
38,0,22072271,22072551,-1,Metazoa_SRP
38,0,22148461,22149738,-1,RCC2P2
38,0,22163071,22174090,-1,ZNF886P
38,0,22180850,22191100,-1,PHEX-AS1
38,0,22291065,22292574,1,ZNF645
38,0,22311550,22313125,-1,ZNF92P2
38,0,22320733,22321783,1,PCGF7P
38,0,22362752,22379435,-1,ZNF676
38,0,22407432,23082236,-1,RP11-40F8.2
38,0,22446249,22512830,1,RP11-494I9.2
38,0,22453715,22454935,1,METTL15P3
38,0,22477459,22508158,1,ZNF729
38,0,22545952,22546058,1,U6
38,0,22551937,22558682,1,ZNF885P
38,0,22627554,22681114,-1,TTTY10
38,0,22634861,22635260,-1,RP11-494I9.1
38,0,22655109,22655194,1,AC092832.1
38,0,22716574,22787083,1,GS1-433O24.1
38,0,22737611,22755040,1,EIF1AY
38,0,22889140,22904786,1,TBL1YP1
38,0,22918050,22942918,1,RPS4Y2
38,0,22970662,22973695,-1,HSFY4P
38,0,23005142,23005596,-1,AC009494.3
38,0,23018087,23020204,1,DDX53
38,0,23023223,23024223,1,GAPDHP17
38,0,23069230,23069448,-1,TMEM167AP1
38,0,23093875,23094884,1,FAM3C2
38,0,23138949,23139022,-1,AC004673.1
38,0,23200175,23206610,-1,RP11-65G9.1
38,0,23216456,23216807,1,GS1-590J15.1
38,0,23292756,23293067,1,TOMM22P1
38,0,23352133,23422489,1,PTCHD1
38,0,23369130,23369567,1,RP11-654E17.2
38,0,23382992,23383975,-1,NEFLP1
38,0,23470936,23488847,1,C21orf74
38,0,23473154,23480781,1,AC010086.1
38,0,23507018,23508403,-1,AP000705.8
38,0,23525328,23525430,-1,snoU13
38,0,23526270,23526619,-1,AP000705.6
38,0,23544840,23613732,-1,CYorf17
38,0,23556877,23563471,-1,AC010086.4
38,0,23557034,23563448,-1,RBMY2EP
38,0,23567656,23567881,1,AC010086.5
38,0,23577511,23577651,1,U4
38,0,23582258,23799841,1,AP000705.7
38,0,23592583,23599131,-1,RBMY2TP
38,0,23627270,23629049,-1,AC010141.1
38,0,23630044,23632569,1,TSPY14P
38,0,23655405,23663854,1,RBMY1HP
38,0,23670185,23672356,-1,AC010141.4
38,0,23673224,23687672,1,RBMY1B
38,0,23673258,23711212,1,RBMY1A1
38,0,23682379,23704516,1,PRDX4
38,0,23693725,23695897,-1,AC010141.6
38,0,23717738,23719956,-1,AC010141.8
38,0,23720370,23784592,-1,ACOT9
38,0,23745486,23756552,-1,TTTY13
38,0,23774289,23774398,1,AC131011.1
38,0,23791109,23801073,-1,RP13-314C10.5
38,0,23799361,23800927,-1,CDY10P
38,0,23800327,23800427,1,Y_RNA
38,0,23801290,23804343,1,SAT1
38,0,23823812,23835894,1,USP9YP3
38,0,23839132,23843004,-1,USP9YP8
38,0,23851470,23926057,-1,APOO
38,0,23854761,23855459,-1,RPL9P7
38,0,23858456,23860106,1,CDY11P
38,0,23925918,23957624,1,CXorf58
38,0,24001837,24045303,-1,KLHL15
38,0,24017478,24019697,1,AC007322.1
38,0,24026223,24064214,-1,RBMY1E
38,0,24026223,24040673,-1,RBMY1D
38,0,24041541,24043706,1,AC007322.3
38,0,24065082,24067253,1,AC007322.5
38,0,24072833,24096088,1,EIF2S3
38,0,24073668,24083297,-1,RBMY2AP
38,0,24086159,24087740,1,AC007322.7
38,0,24091379,24095525,1,RP11-479I1.4
38,0,24118460,24151496,1,OFD1P8Y
38,0,24151303,24151434,1,SNORA68
38,0,24164342,24167771,-1,ZFX-AS1
38,0,24167290,24234372,1,ZFX
38,0,24194701,24195494,-1,HSFY5P
38,0,24195902,24204260,-1,USP9YP17
38,0,24210845,24211859,1,CDY12P
38,0,24214967,24215298,1,TCEB1P15
38,0,24217903,24242154,-1,PRY2
38,0,24246961,24293631,-1,AC007359.6
38,0,24291113,24292978,1,TTTY6B
38,0,24304662,24304794,1,AC096509.1
38,0,24314689,24329129,-1,RBMY1F
38,0,24328979,24331432,-1,RP11-454K24.1
38,0,24329997,24332168,1,TSPY23P
38,0,24344576,24349859,1,RBMY2UP
38,0,24355478,24362727,1,RBMY1KP
38,0,24366926,24367023,1,AC004552.1
38,0,24380878,24383541,1,GS1-184P14.1
38,0,24442945,24445023,-1,TTTY5
38,0,24447690,24448037,-1,GS1-184P14.2
38,0,24452072,24454098,-1,TSPY22P
38,0,24454970,24564028,1,RBMY1J
38,0,24455006,24467972,1,RBMY2FP
38,0,24476599,24478647,1,TTTY25P
38,0,24483338,24557954,1,PDK3
38,0,24531567,24531804,1,SNRPEP9
38,0,24535357,24535457,-1,AC004656.1
38,0,24546550,24548715,-1,TSPY21P
38,0,24563633,24568583,1,GS1-358P8.4
38,0,24576204,24690794,-1,PCYT1B
38,0,24585087,24631739,1,AC008175.1
38,0,24585740,24587605,-1,TTTY6
38,0,24636544,24660784,1,PRY
38,0,24650374,24650674,1,RP11-753E22.3
38,0,24663389,24663720,-1,TCEB1P8
38,0,24666828,24667842,-1,CDY13P
38,0,24668190,24676354,1,PCYT1B-AS1
38,0,24674428,24682786,1,USP9YP24
38,0,24683194,24683996,1,HSFY7P
38,0,24700026,24700746,1,RP11-753E22.2
38,0,24712036,25015103,1,POLA1
38,0,24716239,24716308,1,AC004655.1
38,0,24727136,24760228,-1,OFD1P9Y
38,0,24762558,24762687,1,SCARNA23
38,0,24795392,24805025,1,RBMY2BP
38,0,24795438,24800925,1,AC008175.10
38,0,24806509,24807186,-1,EEF1B2P3
38,0,24816763,24819006,-1,AC016694.2
38,0,24908998,24915934,-1,RBMY2WP
38,0,24997731,24998862,1,TTTY17A
38,0,25012691,25013903,-1,ZNF736P11Y
38,0,25021811,25034065,-1,ARX
38,0,25047662,25048352,1,RP1-258N20.3
38,0,25078768,25079056,-1,Metazoa_SRP
38,0,25082602,25119431,1,TTTY4
38,0,25130410,25151612,1,BPY2
38,0,25163210,25163968,1,AC006366.3
38,0,25171741,25172810,1,TRIM60P8Y
38,0,25195394,25197342,1,ZNF736P3Y
38,0,25204177,25205333,1,TRIM60P9Y
38,0,25212498,25213324,-1,RP11-629O4.1
38,0,25224487,25224577,-1,AC112778.1
38,0,25275502,25345241,-1,DAZ1
38,0,25365594,25437503,1,DAZ2
38,0,25525631,25538844,1,PPP1R12BP2
38,0,25569246,25569383,-1,SNORA70
38,0,25608612,25618427,1,REREP1Y
38,0,25609470,25609925,-1,RPP40P1
38,0,25663839,25664444,-1,RP11-298C3.2
38,0,25669468,25671516,1,AC009947.2
38,0,25683455,25693089,-1,AC009947.3
38,0,25687556,25693043,-1,AC009947.4
38,0,25695956,25697532,1,AC009947.5
38,0,25727742,25760787,1,OFD1P10Y
38,0,25803986,25805205,-1,HSFY6P
38,0,25805613,25813969,-1,USP9YP18
38,0,25820526,25821539,1,CDY14P
38,0,25824651,25824982,1,TCEB1P16
38,0,25827587,25840726,-1,PRYP3
38,0,25862069,25872955,-1,XKRYP3
38,0,25880340,25882396,1,USP9YP25
38,0,25886405,25892840,-1,USP9YP29
38,0,25887089,25887252,-1,U1
38,0,25896456,25911661,1,RP11-86A5.1
38,0,25897335,25897907,1,RAB9AP1
38,0,25908985,25911730,-1,TRAPPC2P9
38,0,25917379,25944297,1,OFD1P11Y
38,0,25954968,25955206,-1,TCEB1P9
38,0,26001669,26003238,-1,CDY15P
38,0,26063388,26063870,-1,XKRYP4
38,0,26066052,26067657,1,USP9YP13
38,0,26081100,26086248,1,USP9YP11
38,0,26092074,26098440,-1,USP9YP12
38,0,26092765,26092918,-1,U1
38,0,26102716,26106365,1,RAB9AP5
38,0,26113711,26116841,-1,TRAPPC2P10
38,0,26118927,26141228,1,OFD1P12Y
38,0,26153058,26153384,-1,TCEB1P10
38,0,26156460,26158852,1,MAGEB18
38,0,26165891,26166398,1,RP13-60P5.2
38,0,26178718,26180013,1,MAGEB6P1
38,0,26188169,26189030,1,GS1-466O4.2
38,0,26191376,26194166,-1,CDY1B
38,0,26196025,26197634,-1,CDY17P
38,0,26210557,26213763,1,MAGEB6
38,0,26218159,26218764,1,GS1-466O4.3
38,0,26223946,26225959,1,USP9YP35
38,0,26227851,26236493,-1,USP9YP31
38,0,26235419,26236387,1,MAGEB5
38,0,26242020,26242775,1,GS1-466O4.5
38,0,26250254,26252165,1,CDY18P
38,0,26288505,26303990,1,AC023274.4
